State,Commodity,Price
tamil nadu,onion,2800.0
tamil nadu,bottle gourd,700.0
tamil nadu,banana,3250.0
tamil nadu,beans,5200.0
tamil nadu,coconut,4400.0
tamil nadu,carrot,4500.0
tamil nadu,snakeguard,2700.0
tamil nadu,beetroot,2200.0
tamil nadu,onion,2250.0
tamil nadu,banana,5000.0
tamil nadu,carrot,3000.0
tamil nadu,capsicum,4250.0
tamil nadu,mango,4250.0
tamil nadu,banana,5750.0
tamil nadu,potato,3750.0
tamil nadu,coriander leaves,2750.0
tamil nadu,papaya,4750.0
tamil nadu,tomato,1750.0
tamil nadu,bitter gourd,3750.0
tamil nadu,green chilli,2250.0
tamil nadu,ginger,6750.0
tamil nadu,coconut,4750.0
tamil nadu,cucumber,3750.0
tamil nadu,raddish,1750.0
tamil nadu,orange,6000.0
tamil nadu,cauliflower,2000.0
tamil nadu,sapota,4000.0
tamil nadu,tomato,1600.0
tamil nadu,coconut,4500.0
tamil nadu,carrot,3000.0
tamil nadu,cucumber,3000.0
tamil nadu,guava,4000.0
tamil nadu,onion,4000.0
tamil nadu,banana,3750.0
tamil nadu,coriander leaves,3750.0
tamil nadu,tomato,1750.0
tamil nadu,sweet potato,2750.0
tamil nadu,ridge gourd,3300.0
tamil nadu,mango,5500.0
tamil nadu,turnip,4500.0
tamil nadu,maize,3750.0
tamil nadu,onion,2700.0
tamil nadu,coriander leaves,5600.0
tamil nadu,beetroot,5500.0
tamil nadu,raddish,1750.0
tamil nadu,brinjal,3500.0
tamil nadu,lime,3750.0
tamil nadu,guava,4750.0
tamil nadu,coconut,5250.0
tamil nadu,mango,6750.0
tamil nadu,onion,2250.0
tamil nadu,potato,2250.0
tamil nadu,coriander leaves,4500.0
tamil nadu,coconut,5500.0
tamil nadu,sweet potato,4250.0
tamil nadu,capsicum,2750.0
tamil nadu,onion,2250.0
tamil nadu,ridge gourd,1800.0
tamil nadu,mango,5500.0
tamil nadu,cauliflower,1750.0
tamil nadu,coconut,5750.0
tamil nadu,brinjal,2250.0
tamil nadu,green peas,7500.0
tamil nadu,beetroot,2250.0
tamil nadu,raddish,1750.0
tamil nadu,sweet line,7500.0
tamil nadu,tomato,1900.0
tamil nadu,bottle gourd,2400.0
tamil nadu,green chilli,3300.0
tamil nadu,banana,2250.0
tamil nadu,coconut,5400.0
tamil nadu,raddish,2250.0
tamil nadu,drumstick,4500.0
tamil nadu,onion,3750.0
tamil nadu,coriander leaves,4250.0
tamil nadu,coconut,5600.0
tamil nadu,cucumber,3500.0
tamil nadu,ridge gourd,4350.0
tamil nadu,guava,7500.0
tamil nadu,banana,3500.0
tamil nadu,cauliflower,2250.0
tamil nadu,brinjal,3250.0
tamil nadu,green peas,5250.0
tamil nadu,banana,1750.0
tamil nadu,cabbage,1750.0
tamil nadu,mango,4250.0
tamil nadu,brinjal,3250.0
tamil nadu,tomato,1900.0
tamil nadu,coconut,5600.0
tamil nadu,snakeguard,3300.0
tamil nadu,ridge gourd,4250.0
tamil nadu,onion,3750.0
tamil nadu,papaya,3800.0
tamil nadu,green chilli,3300.0
tamil nadu,snakeguard,2600.0
tamil nadu,coriander leaves,4250.0
tamil nadu,tomato,1900.0
tamil nadu,bitter gourd,3500.0
tamil nadu,onion,2750.0
tamil nadu,pumpkin,1650.0
tamil nadu,green chilli,3300.0
tamil nadu,sweet potato,3300.0
tamil nadu,cauliflower,4500.0
tamil nadu,bottle gourd,3250.0
tamil nadu,banana,2750.0
tamil nadu,cucumber,6400.0
tamil nadu,raddish,3500.0
tamil nadu,guava,5500.0
tamil nadu,mint,3500.0
tamil nadu,onion,2750.0
tamil nadu,potato,3800.0
tamil nadu,papaya,2750.0
tamil nadu,bitter gourd,5250.0
tamil nadu,green chilli,5750.0
tamil nadu,coconut,3750.0
tamil nadu,sweet potato,5750.0
tamil nadu,beetroot,3800.0
tamil nadu,raddish,3800.0
tamil nadu,onion,5750.0
tamil nadu,coriander leaves,5500.0
tamil nadu,beetroot,5250.0
tamil nadu,raddish,2250.0
tamil nadu,papaya,3250.0
tamil nadu,water melon,1750.0
tamil nadu,green chilli,5250.0
tamil nadu,beans,6500.0
tamil nadu,ginger,6500.0
tamil nadu,drumstick,2800.0
tamil nadu,onion,2950.0
tamil nadu,coriander leaves,5750.0
tamil nadu,sapota,3750.0
tamil nadu,lime,3250.0
tamil nadu,papaya,2700.0
tamil nadu,raddish,2700.0
tamil nadu,green chilli,3750.0
tamil nadu,banana,4250.0
tamil nadu,beans,6750.0
tamil nadu,sweet potato,2750.0
tamil nadu,carrot,2750.0
tamil nadu,raddish,2250.0
tamil nadu,mint,4750.0
tamil nadu,groundnut,7500.0
tamil nadu,green chilli,4000.0
tamil nadu,capsicum,6000.0
tamil nadu,mango,4600.0
tamil nadu,mint,3000.0
tamil nadu,maize,4500.0
tamil nadu,green peas,6500.0
tamil nadu,bottle gourd,1250.0
tamil nadu,beans,7250.0
tamil nadu,coconut,3500.0
tamil nadu,carrot,4750.0
tamil nadu,beetroot,2750.0
tamil nadu,cucumber,4500.0
tamil nadu,capsicum,5500.0
tamil nadu,drumstick,3500.0
tamil nadu,mango,5500.0
tamil nadu,mint,4500.0
tamil nadu,brinjal,3250.0
tamil nadu,snakeguard,2750.0
tamil nadu,onion,2750.0
tamil nadu,potato,3750.0
tamil nadu,bottle gourd,1250.0
tamil nadu,pumpkin,1250.0
tamil nadu,drumstick,3750.0
tamil nadu,banana,5500.0
tamil nadu,papaya,3650.0
tamil nadu,drumstick,3650.0
tamil nadu,banana,4900.0
tamil nadu,bitter gourd,5750.0
tamil nadu,pumpkin,1900.0
tamil nadu,raddish,3250.0
tamil nadu,potato,3750.0
tamil nadu,soybean,8500.0
tamil nadu,carrot,4750.0
tamil nadu,ridge gourd,5650.0
tamil nadu,onion,3250.0
tamil nadu,banana,2900.0
tamil nadu,grapes,7500.0
tamil nadu,onion,2800.0
tamil nadu,brinjal,2200.0
tamil nadu,coriander leaves,3200.0
tamil nadu,sweet line,3250.0
tamil nadu,tomato,1100.0
tamil nadu,green chilli,3900.0
tamil nadu,beetroot,5750.0
tamil nadu,cucumber,3750.0
tamil nadu,ridge gourd,3900.0
tamil nadu,bitter gourd,4000.0
tamil nadu,beetroot,5250.0
tamil nadu,lime,3750.0
tamil nadu,muskmelon,2750.0
tamil nadu,maize,3000.0
tamil nadu,green peas,8500.0
tamil nadu,sapota,3750.0
tamil nadu,green chilli,4750.0
tamil nadu,ginger,7750.0
tamil nadu,raddish,1800.0
tamil nadu,lemon,4750.0
tamil nadu,mint,2750.0
tamil nadu,coriander leaves,2750.0
tamil nadu,sapota,3750.0
tamil nadu,bottle gourd,1650.0
tamil nadu,raddish,2200.0
tamil nadu,sweet potato,3900.0
tamil nadu,cabbage,3300.0
tamil nadu,drumstick,3900.0
tamil nadu,lime,3350.0
tamil nadu,guava,5500.0
tamil nadu,muskmelon,2900.0
tamil nadu,banana,4250.0
tamil nadu,potato,2750.0
tamil nadu,tomato,1400.0
tamil nadu,carrot,5750.0
tamil nadu,snakeguard,2900.0
tamil nadu,raddish,2300.0
tamil nadu,guava,4500.0
tamil nadu,coconut,3800.0
tamil nadu,lemon,5750.0
tamil nadu,potato,3250.0
tamil nadu,brinjal,2750.0
tamil nadu,sapota,2750.0
tamil nadu,pumpkin,1750.0
tamil nadu,beetroot,4500.0
tamil nadu,mango,3500.0
tamil nadu,onion,2750.0
tamil nadu,bitter gourd,3700.0
tamil nadu,cabbage,2000.0
tamil nadu,ridge gourd,3900.0
tamil nadu,mango,3900.0
tamil nadu,guava,7700.0
tamil nadu,potato,3200.0
tamil nadu,tomato,2000.0
tamil nadu,bitter gourd,3500.0
tamil nadu,cabbage,2200.0
tamil nadu,ridge gourd,3250.0
tamil nadu,raddish,2400.0
tamil nadu,potato,3200.0
tamil nadu,papaya,4200.0
tamil nadu,pumpkin,2100.0
tamil nadu,banana,3300.0
tamil nadu,carrot,3500.0
tamil nadu,beetroot,3500.0
tamil nadu,banana,4000.0
tamil nadu,onion,2750.0
tamil nadu,coriander leaves,4750.0
tamil nadu,sapota,4950.0
tamil nadu,cabbage,2250.0
tamil nadu,drumstick,4950.0
tamil nadu,mango,4250.0
tamil nadu,onion,4250.0
tamil nadu,tomato,1900.0
tamil nadu,pumpkin,1900.0
tamil nadu,banana,2750.0
tamil nadu,drumstick,4750.0
tamil nadu,mint,3000.0
tamil nadu,papaya,5000.0
tamil nadu,bitter gourd,4000.0
tamil nadu,snakeguard,2900.0
tamil nadu,mint,3500.0
tamil nadu,onion,2850.0
tamil nadu,potato,3000.0
tamil nadu,coriander leaves,3200.0
tamil nadu,pumpkin,2000.0
tamil nadu,carrot,5400.0
tamil nadu,onion,3600.0
tamil nadu,water melon,2500.0
tamil nadu,maize,5000.0
tamil nadu,cauliflower,2250.0
tamil nadu,coriander leaves,3000.0
tamil nadu,tomato,1650.0
tamil nadu,bitter gourd,2650.0
tamil nadu,pumpkin,1600.0
tamil nadu,green chilli,3750.0
tamil nadu,onion,2500.0
tamil nadu,ginger,6400.0
tamil nadu,coconut,4800.0
tamil nadu,beetroot,2000.0
tamil nadu,lemon,8000.0
tamil nadu,cabbage,1500.0
tamil nadu,snakeguard,2000.0
tamil nadu,brinjal,1800.0
tamil nadu,banana,3100.0
tamil nadu,beans,5400.0
tamil nadu,snakeguard,2000.0
tamil nadu,capsicum,5400.0
tamil nadu,mango,5400.0
tamil nadu,onion,3200.0
tamil nadu,cauliflower,3700.0
tamil nadu,papaya,4250.0
tamil nadu,green chilli,3000.0
tamil nadu,sweet potato,2250.0
tamil nadu,snakeguard,1600.0
tamil nadu,pumpkin,1300.0
tamil nadu,onion,2250.0
tamil nadu,papaya,4250.0
tamil nadu,cabbage,1500.0
tamil nadu,raddish,2750.0
tamil nadu,brinjal,2900.0
tamil nadu,tomato,2700.0
tamil nadu,bottle gourd,900.0
tamil nadu,coconut,5250.0
tamil nadu,carrot,3400.0
tamil nadu,onion,3750.0
tamil nadu,banana,7000.0
tamil nadu,brinjal,3000.0
tamil nadu,tomato,2000.0
tamil nadu,bottle gourd,4000.0
tamil nadu,snakeguard,4000.0
tamil nadu,bitter gourd,4000.0
tamil nadu,coconut,6000.0
tamil nadu,capsicum,5000.0
tamil nadu,sapota,5000.0
tamil nadu,papaya,5000.0
tamil nadu,green chilli,5000.0
tamil nadu,green chilli,5000.0
tamil nadu,banana,4000.0
tamil nadu,snakeguard,4000.0
tamil nadu,sapota,4000.0
tamil nadu,green chilli,6000.0
tamil nadu,snakeguard,3000.0
tamil nadu,mango,4000.0
tamil nadu,pineapple,8000.0
tamil nadu,cauliflower,5000.0
tamil nadu,sweet line,6000.0
tamil nadu,tomato,1800.0
tamil nadu,beans,6400.0
tamil nadu,carrot,3800.0
tamil nadu,snakeguard,2300.0
tamil nadu,guava,5000.0
tamil nadu,onion,3400.0
tamil nadu,potato,3500.0
tamil nadu,brinjal,4000.0
tamil nadu,bottle gourd,2000.0
tamil nadu,coconut,5000.0
tamil nadu,snakeguard,3000.0
tamil nadu,mango,6000.0
tamil nadu,mint,4000.0
tamil nadu,coriander leaves,4000.0
tamil nadu,pumpkin,2400.0
tamil nadu,banana,4000.0
tamil nadu,coconut,4000.0
tamil nadu,carrot,3800.0
tamil nadu,beetroot,3000.0
tamil nadu,raddish,2000.0
tamil nadu,onion,4400.0
tamil nadu,pumpkin,2750.0
tamil nadu,banana,3250.0
tamil nadu,carrot,4750.0
tamil nadu,raddish,3250.0
tamil nadu,onion,4250.0
tamil nadu,mint,3750.0
tamil nadu,onion,2250.0
tamil nadu,coriander leaves,4500.0
tamil nadu,papaya,3750.0
tamil nadu,tomato,1650.0
tamil nadu,bottle gourd,1750.0
tamil nadu,potato,2750.0
tamil nadu,cauliflower,2750.0
tamil nadu,green chilli,4600.0
tamil nadu,beans,4400.0
tamil nadu,sweet potato,3650.0
tamil nadu,mango,7000.0
tamil nadu,guava,4600.0
tamil nadu,onion,3650.0
tamil nadu,papaya,3500.0
tamil nadu,tomato,900.0
tamil nadu,bottle gourd,1800.0
tamil nadu,coconut,4500.0
tamil nadu,sweet potato,3650.0
tamil nadu,cabbage,2250.0
tamil nadu,cauliflower,2750.0
tamil nadu,sapota,3650.0
tamil nadu,tomato,900.0
tamil nadu,bitter gourd,3650.0
tamil nadu,groundnut,7500.0
tamil nadu,bottle gourd,1800.0
tamil nadu,beans,4600.0
tamil nadu,raddish,1800.0
tamil nadu,lemon,7500.0
tamil nadu,mint,3750.0
tamil nadu,banana,5500.0
tamil nadu,sapota,3750.0
tamil nadu,green chilli,3750.0
tamil nadu,banana,4750.0
tamil nadu,mint,3750.0
tamil nadu,pineapple,8000.0
tamil nadu,potato,3000.0
tamil nadu,beans,7000.0
tamil nadu,ginger,8000.0
tamil nadu,coconut,6000.0
tamil nadu,cauliflower,4000.0
tamil nadu,brinjal,2000.0
tamil nadu,papaya,4000.0
tamil nadu,green chilli,6000.0
tamil nadu,ridge gourd,3300.0
tamil nadu,onion,2500.0
tamil nadu,potato,2750.0
tamil nadu,cauliflower,2750.0
tamil nadu,green peas,5500.0
tamil nadu,bitter gourd,3300.0
tamil nadu,green chilli,3250.0
tamil nadu,coconut,6250.0
tamil nadu,guava,4500.0
tamil nadu,banana,2500.0
tamil nadu,mango,5500.0
tamil nadu,onion,4000.0
tamil nadu,onion,2750.0
tamil nadu,coriander leaves,3000.0
tamil nadu,raddish,2600.0
tamil nadu,mint,3000.0
tamil nadu,tomato,2000.0
tamil nadu,pumpkin,1600.0
tamil nadu,raddish,2500.0
tamil nadu,groundnut,6600.0
tamil nadu,bottle gourd,1400.0
tamil nadu,cabbage,2400.0
tamil nadu,raddish,1800.0
tamil nadu,lime,4000.0
tamil nadu,onion,2400.0
tamil nadu,potato,2000.0
tamil nadu,cauliflower,1650.0
tamil nadu,papaya,4000.0
tamil nadu,water melon,2000.0
tamil nadu,pumpkin,2000.0
tamil nadu,drumstick,3000.0
tamil nadu,mint,4000.0
tamil nadu,potato,3000.0
tamil nadu,coriander leaves,6000.0
tamil nadu,sapota,6000.0
tamil nadu,banana,3000.0
tamil nadu,snakeguard,4000.0
tamil nadu,banana,5000.0
tamil nadu,brinjal,3000.0
tamil nadu,papaya,4000.0
tamil nadu,banana,5000.0
tamil nadu,mango,4000.0
tamil nadu,banana,3750.0
tamil nadu,green chilli,4750.0
tamil nadu,beetroot,2750.0
tamil nadu,cucumber,5500.0
tamil nadu,raddish,2750.0
tamil nadu,drumstick,4750.0
tamil nadu,bitter gourd,4750.0
tamil nadu,bottle gourd,900.0
tamil nadu,green chilli,4750.0
tamil nadu,snakeguard,2250.0
tamil nadu,raddish,3250.0
tamil nadu,turnip,5500.0
tamil nadu,bitter gourd,5600.0
tamil nadu,banana,2900.0
tamil nadu,potato,2850.0
tamil nadu,pumpkin,1900.0
tamil nadu,beans,4750.0
tamil nadu,ginger,7750.0
tamil nadu,cabbage,1900.0
tamil nadu,onion,2750.0
tamil nadu,papaya,2750.0
tamil nadu,bitter gourd,4750.0
tamil nadu,pumpkin,1800.0
tamil nadu,coconut,5750.0
tamil nadu,cauliflower,3250.0
tamil nadu,brinjal,3750.0
tamil nadu,coriander leaves,4750.0
tamil nadu,green peas,5750.0
tamil nadu,sapota,3750.0
tamil nadu,bottle gourd,1750.0
tamil nadu,tomato,1800.0
tamil nadu,bitter gourd,4500.0
tamil nadu,bottle gourd,900.0
tamil nadu,snakeguard,2250.0
tamil nadu,beetroot,2550.0
tamil nadu,raddish,3150.0
tamil nadu,banana,3750.0
tamil nadu,tomato,2650.0
tamil nadu,banana,5500.0
tamil nadu,beans,8000.0
tamil nadu,coconut,4900.0
tamil nadu,beetroot,3650.0
tamil nadu,raddish,3750.0
tamil nadu,guava,6500.0
tamil nadu,groundnut,7500.0
tamil nadu,pumpkin,1900.0
tamil nadu,cabbage,2250.0
tamil nadu,cucumber,3750.0
tamil nadu,onion,4500.0
tamil nadu,onion,2750.0
tamil nadu,beans,5500.0
tamil nadu,drumstick,5500.0
tamil nadu,potato,2250.0
tamil nadu,bitter gourd,4000.0
tamil nadu,sweet potato,4500.0
tamil nadu,guava,5000.0
tamil nadu,onion,4000.0
tamil nadu,onion,2500.0
tamil nadu,potato,3000.0
tamil nadu,onion,2750.0
tamil nadu,green peas,5500.0
tamil nadu,sapota,3750.0
tamil nadu,pumpkin,1900.0
tamil nadu,beans,7500.0
tamil nadu,carrot,5500.0
tamil nadu,ridge gourd,4500.0
tamil nadu,maize,3250.0
tamil nadu,pineapple,3250.0
tamil nadu,onion,2750.0
tamil nadu,potato,2750.0
tamil nadu,sweet line,6500.0
tamil nadu,tomato,2250.0
tamil nadu,bottle gourd,3250.0
tamil nadu,pumpkin,1750.0
tamil nadu,muskmelon,2750.0
tamil nadu,onion,2200.0
tamil nadu,coriander leaves,3000.0
tamil nadu,tur,4250.0
tamil nadu,ridge gourd,3500.0
tamil nadu,cauliflower,3000.0
tamil nadu,green peas,6000.0
tamil nadu,sapota,4000.0
tamil nadu,papaya,4000.0
tamil nadu,bottle gourd,2000.0
tamil nadu,ginger,7500.0
tamil nadu,coconut,4500.0
tamil nadu,snakeguard,3000.0
tamil nadu,cucumber,3000.0
tamil nadu,ridge gourd,4000.0
tamil nadu,drumstick,5000.0
tamil nadu,onion,4000.0
tamil nadu,papaya,2750.0
tamil nadu,green chilli,4300.0
tamil nadu,snakeguard,2750.0
tamil nadu,onion,2750.0
tamil nadu,banana,6450.0
tamil nadu,green chilli,4500.0
tamil nadu,beans,7500.0
tamil nadu,coconut,3500.0
tamil nadu,ridge gourd,2750.0
tamil nadu,raddish,2500.0
tamil nadu,drumstick,2750.0
tamil nadu,potato,4750.0
tamil nadu,guava,4750.0
tamil nadu,brinjal,2250.0
tamil nadu,coriander leaves,4250.0
tamil nadu,papaya,2750.0
tamil nadu,bottle gourd,1650.0
tamil nadu,coconut,4650.0
tamil nadu,sweet potato,4750.0
tamil nadu,mango,4750.0
tamil nadu,muskmelon,2750.0
tamil nadu,maize,1900.0
tamil nadu,banana,3750.0
tamil nadu,cauliflower,2750.0
tamil nadu,brinjal,3750.0
tamil nadu,banana,2750.0
tamil nadu,beetroot,2200.0
tamil nadu,drumstick,3250.0
tamil nadu,onion,2750.0
tamil nadu,papaya,2750.0
tamil nadu,carrot,4500.0
tamil nadu,drumstick,3500.0
tamil nadu,guava,3500.0
tamil nadu,lemon,5000.0
tamil nadu,onion,3250.0
tamil nadu,mint,2500.0
tamil nadu,banana,4000.0
tamil nadu,potato,2500.0
tamil nadu,banana,3000.0
tamil nadu,coconut,2500.0
tamil nadu,raddish,2000.0
tamil nadu,drumstick,4000.0
tamil nadu,guava,6000.0
tamil nadu,muskmelon,3000.0
tamil nadu,mint,2000.0
tamil nadu,maize,2000.0
tamil nadu,banana,5000.0
tamil nadu,sapota,5000.0
tamil nadu,bitter gourd,4000.0
tamil nadu,green chilli,4000.0
tamil nadu,beans,8000.0
tamil nadu,coconut,5500.0
tamil nadu,cabbage,2000.0
tamil nadu,ridge gourd,4000.0
tamil nadu,capsicum,6000.0
tamil nadu,coriander leaves,6000.0
tamil nadu,banana,3250.0
tamil nadu,snakeguard,3000.0
tamil nadu,brinjal,4000.0
tamil nadu,tomato,1500.0
tamil nadu,banana,3000.0
tamil nadu,beans,7000.0
tamil nadu,sweet potato,3000.0
tamil nadu,cabbage,3000.0
tamil nadu,beetroot,4000.0
tamil nadu,potato,3500.0
tamil nadu,papaya,2500.0
tamil nadu,water melon,2500.0
tamil nadu,tomato,1750.0
tamil nadu,mango,8000.0
tamil nadu,green peas,6750.0
tamil nadu,papaya,4750.0
tamil nadu,coconut,6750.0
tamil nadu,carrot,5750.0
tamil nadu,onion,3750.0
madhya pradesh,wheat,2111.0
madhya pradesh,maize,1700.0
madhya pradesh,maize,1660.0
tamil nadu,potato,3400.0
tamil nadu,onion,4550.0
tamil nadu,mint,5750.0
tamil nadu,banana,7500.0
tamil nadu,green chilli,3750.0
tamil nadu,onion,3750.0
tamil nadu,mint,4750.0
madhya pradesh,wheat,2100.0
madhya pradesh,rice,1640.0
tamil nadu,potato,2150.0
tamil nadu,water melon,2000.0
tamil nadu,sweet line,6000.0
tamil nadu,tomato,1600.0
tamil nadu,bitter gourd,2250.0
tamil nadu,beetroot,2400.0
tamil nadu,cucumber,2500.0
tamil nadu,mint,2500.0
tamil nadu,orange,8500.0
tamil nadu,onion,2750.0
tamil nadu,bottle gourd,1750.0
tamil nadu,beetroot,4750.0
tamil nadu,lemon,7500.0
tamil nadu,onion,2750.0
tamil nadu,coriander leaves,3250.0
tamil nadu,sapota,3750.0
tamil nadu,tomato,1350.0
tamil nadu,green chilli,3750.0
tamil nadu,mint,2750.0
tamil nadu,drumstick,2850.0
maharashtra,sapota,2000.0
maharashtra,garlic,5500.0
maharashtra,capsicum,1800.0
maharashtra,tomato,800.0
maharashtra,green chilli,5000.0
madhya pradesh,gram,5100.0
madhya pradesh,wheat,2150.0
tamil nadu,banana,4000.0
tamil nadu,potato,3600.0
tamil nadu,green peas,5000.0
tamil nadu,sapota,4000.0
tamil nadu,carrot,3500.0
tamil nadu,raddish,2000.0
tamil nadu,capsicum,5000.0
tamil nadu,lemon,6000.0
madhya pradesh,wheat,2151.0
tamil nadu,green peas,7500.0
tamil nadu,bottle gourd,1100.0
tamil nadu,sweet potato,2750.0
tamil nadu,cucumber,3250.0
tamil nadu,ridge gourd,3300.0
tamil nadu,drumstick,2750.0
tamil nadu,onion,3250.0
tamil nadu,bitter gourd,4000.0
tamil nadu,banana,2500.0
tamil nadu,mint,4000.0
tamil nadu,brinjal,2650.0
tamil nadu,coriander leaves,6500.0
tamil nadu,cabbage,1650.0
tamil nadu,banana,4500.0
tamil nadu,onion,2650.0
tamil nadu,brinjal,2250.0
tamil nadu,bottle gourd,1650.0
tamil nadu,pumpkin,1750.0
tamil nadu,coconut,5750.0
tamil nadu,drumstick,2750.0
tamil nadu,onion,3200.0
tamil nadu,green peas,4700.0
tamil nadu,beans,5300.0
tamil nadu,snakeguard,1900.0
tamil nadu,beetroot,1900.0
tamil nadu,cauliflower,2750.0
tamil nadu,sapota,3750.0
tamil nadu,bitter gourd,4750.0
tamil nadu,bottle gourd,1350.0
tamil nadu,banana,2750.0
tamil nadu,cabbage,2250.0
himachal pradesh,cabbage,1100.0
himachal pradesh,brinjal,3600.0
himachal pradesh,green chilli,6200.0
himachal pradesh,capsicum,4800.0
himachal pradesh,banana,3500.0
uttarakhand,peas,2000.0
uttarakhand,pumpkin,700.0
uttarakhand,cucumber,1200.0
uttarakhand,green chilli,2800.0
uttarakhand,carrot,900.0
haryana,sapota,3000.0
haryana,water melon,1900.0
haryana,beetroot,2250.0
haryana,brinjal,1750.0
haryana,potato,600.0
haryana,pomegranate,8000.0
haryana,onion,1200.0
haryana,spinach,1100.0
odisha,cabbage,2200.0
odisha,tomato,1300.0
kerala,beetroot,4100.0
kerala,brinjal,3200.0
kerala,bottle gourd,1800.0
kerala,coconut,5500.0
kerala,pineapple,8200.0
kerala,pumpkin,1700.0
uttarakhand,brinjal,600.0
uttarakhand,bottle gourd,675.0
uttarakhand,tomato,1600.0
uttarakhand,bottle gourd,700.0
uttarakhand,cucumber,650.0
west bengal,rice,3700.0
west bengal,mustard,6400.0
west bengal,brinjal,1000.0
tamil nadu,beans,7750.0
tamil nadu,cauliflower,2900.0
tamil nadu,ginger,8250.0
tamil nadu,carrot,3300.0
tamil nadu,ridge gourd,3400.0
tamil nadu,papaya,2750.0
tamil nadu,green chilli,3750.0
tamil nadu,ginger,7750.0
tamil nadu,sweet potato,3750.0
tamil nadu,lemon,4500.0
tamil nadu,potato,2100.0
tamil nadu,tomato,1600.0
tamil nadu,pumpkin,1600.0
tamil nadu,green chilli,3500.0
tamil nadu,banana,3000.0
tamil nadu,coconut,3250.0
tamil nadu,carrot,1600.0
tamil nadu,onion,3750.0
tamil nadu,onion,2500.0
tamil nadu,potato,3000.0
tamil nadu,banana,4000.0
tamil nadu,carrot,3000.0
tamil nadu,beetroot,3600.0
tamil nadu,raddish,2000.0
tamil nadu,onion,3500.0
tamil nadu,papaya,3000.0
tamil nadu,banana,3000.0
tamil nadu,drumstick,8000.0
tamil nadu,coconut,3750.0
tamil nadu,ridge gourd,3250.0
tamil nadu,lime,1750.0
tamil nadu,banana,4000.0
tamil nadu,onion,2750.0
tamil nadu,brinjal,1900.0
tamil nadu,tomato,1200.0
tamil nadu,groundnut,7000.0
tamil nadu,coconut,5000.0
tamil nadu,snakeguard,2900.0
tamil nadu,banana,5500.0
tamil nadu,onion,2750.0
tamil nadu,brinjal,1900.0
tamil nadu,sapota,3750.0
tamil nadu,bitter gourd,3250.0
tamil nadu,coconut,5250.0
tamil nadu,ridge gourd,3250.0
tamil nadu,raddish,1750.0
tamil nadu,onion,3250.0
maharashtra,guava,1050.0
maharashtra,bottle gourd,800.0
maharashtra,coriander leaves,500.0
maharashtra,spinach,550.0
maharashtra,tomato,1000.0
maharashtra,green chilli,5000.0
maharashtra,sapota,3500.0
maharashtra,water melon,1000.0
maharashtra,sweet line,5000.0
maharashtra,cauliflower,1000.0
maharashtra,beans,4500.0
maharashtra,cabbage,750.0
maharashtra,drumstick,7000.0
maharashtra,ridge gourd,3500.0
maharashtra,brinjal,3500.0
maharashtra,ginger,4500.0
maharashtra,potato,1500.0
maharashtra,cucumber,1800.0
maharashtra,cabbage,650.0
uttar pradesh,potato,600.0
tripura,papaya,1800.0
tripura,banana,1700.0
tripura,cauliflower,2300.0
tamil nadu,green chilli,4300.0
tamil nadu,capsicum,5250.0
tamil nadu,banana,6500.0
tamil nadu,potato,3750.0
tamil nadu,coriander leaves,5750.0
tamil nadu,bitter gourd,2800.0
tamil nadu,mint,4700.0
tamil nadu,onion,2750.0
tamil nadu,cauliflower,5000.0
tamil nadu,onion,2900.0
tamil nadu,brinjal,4500.0
tamil nadu,snakeguard,2750.0
tamil nadu,raddish,2900.0
tamil nadu,drumstick,5650.0
tamil nadu,mango,3750.0
tamil nadu,potato,2750.0
tamil nadu,brinjal,5250.0
tamil nadu,papaya,2750.0
tamil nadu,bottle gourd,900.0
tamil nadu,pumpkin,1400.0
tamil nadu,brinjal,2000.0
tamil nadu,green peas,8000.0
tamil nadu,tomato,1300.0
tamil nadu,onion,3600.0
tamil nadu,coriander leaves,4000.0
tamil nadu,bitter gourd,3000.0
tamil nadu,pumpkin,2400.0
tamil nadu,banana,3500.0
tamil nadu,coconut,5000.0
tamil nadu,lime,3000.0
tamil nadu,guava,6000.0
tamil nadu,potato,2750.0
tamil nadu,brinjal,2300.0
tamil nadu,papaya,2750.0
tamil nadu,water melon,1650.0
tamil nadu,ginger,7500.0
tamil nadu,carrot,5750.0
tamil nadu,beetroot,5500.0
tamil nadu,muskmelon,3250.0
tamil nadu,mint,4500.0
tamil nadu,orange,8000.0
tamil nadu,tomato,2000.0
tamil nadu,ginger,6800.0
tamil nadu,snakeguard,3500.0
tamil nadu,ridge gourd,4000.0
tamil nadu,capsicum,5000.0
tamil nadu,mango,6000.0
tamil nadu,muskmelon,4000.0
tamil nadu,banana,4000.0
tamil nadu,coriander leaves,4200.0
tamil nadu,tomato,2000.0
tamil nadu,banana,4000.0
tamil nadu,capsicum,8000.0
tamil nadu,mango,6000.0
tamil nadu,guava,8000.0
tamil nadu,sapota,6000.0
tamil nadu,tomato,1200.0
tamil nadu,groundnut,7000.0
tamil nadu,bottle gourd,2000.0
tamil nadu,ridge gourd,3500.0
tamil nadu,guava,6000.0
tamil nadu,tomato,1750.0
madhya pradesh,wheat,2150.0
madhya pradesh,wheat,2210.0
madhya pradesh,wheat,2071.0
madhya pradesh,wheat,2300.0
madhya pradesh,wheat,2400.0
madhya pradesh,gram,5011.0
madhya pradesh,wheat,2200.0
